,year,sex,country,cause_death_code,age,age_range,count_deaths
9908,2015,Male,Brazil,V244,Deaths12,30-34 years,123
9909,2015,Male,Brazil,V244,Deaths13,35-39 years,104
9910,2015,Male,Brazil,V274,Deaths9,15-19 years,111
9911,2015,Male,Brazil,V274,Deaths10,20-24 years,170
9912,2015,Male,Brazil,V274,Deaths11,25-29 years,129
9913,2015,Male,Brazil,V274,Deaths12,30-34 years,109
9914,2015,Male,Brazil,V284,Deaths9,15-19 years,103
9915,2015,Male,Brazil,V284,Deaths10,20-24 years,166
9916,2015,Male,Brazil,V284,Deaths11,25-29 years,157
9917,2015,Male,Brazil,V284,Deaths12,30-34 years,118
9918,2015,Male,Brazil,V299,Deaths9,15-19 years,373
9919,2015,Male,Brazil,V299,Deaths10,20-24 years,579
9920,2015,Male,Brazil,V299,Deaths11,25-29 years,459
9921,2015,Male,Brazil,V299,Deaths12,30-34 years,430
9922,2015,Male,Brazil,V299,Deaths13,35-39 years,349
9923,2015,Male,Brazil,V299,Deaths14,40-44 years,265
9924,2015,Male,Brazil,V299,Deaths15,45-49 years,244
9925,2015,Male,Brazil,V299,Deaths16,50-54 years,177
9926,2015,Male,Brazil,V299,Deaths17,55-59 years,127
9927,2015,Male,Brazil,V499,Deaths9,15-19 years,175
9928,2015,Male,Brazil,V499,Deaths10,20-24 years,334
9929,2015,Male,Brazil,V499,Deaths11,25-29 years,312
9930,2015,Male,Brazil,V499,Deaths12,30-34 years,311
9931,2015,Male,Brazil,V499,Deaths13,35-39 years,266
9932,2015,Male,Brazil,V499,Deaths14,40-44 years,225
9933,2015,Male,Brazil,V499,Deaths15,45-49 years,221
9934,2015,Male,Brazil,V499,Deaths16,50-54 years,189
9935,2015,Male,Brazil,V499,Deaths17,55-59 years,164
9936,2015,Male,Brazil,V499,Deaths18,60-64 years,129
9937,2015,Male,Brazil,V892,Deaths9,15-19 years,351
9938,2015,Male,Brazil,V892,Deaths10,20-24 years,560
9939,2015,Male,Brazil,V892,Deaths11,25-29 years,558
9940,2015,Male,Brazil,V892,Deaths12,30-34 years,486
9941,2015,Male,Brazil,V892,Deaths13,35-39 years,462
9942,2015,Male,Brazil,V892,Deaths14,40-44 years,407
9943,2015,Male,Brazil,V892,Deaths15,45-49 years,360
9944,2015,Male,Brazil,V892,Deaths16,50-54 years,306
9945,2015,Male,Brazil,V892,Deaths17,55-59 years,240
9946,2015,Male,Brazil,V892,Deaths18,60-64 years,204
9947,2015,Male,Brazil,V892,Deaths19,65-69 years,151
9948,2015,Female,Brazil,V892,Deaths10,20-24 years,101
9949,2015,Male,Brazil,V899,Deaths9,15-19 years,103
9950,2015,Male,Brazil,V899,Deaths10,20-24 years,191
9951,2015,Male,Brazil,V899,Deaths11,25-29 years,188
9952,2015,Male,Brazil,V899,Deaths12,30-34 years,158
9953,2015,Male,Brazil,V899,Deaths13,35-39 years,137
9954,2015,Male,Brazil,V899,Deaths14,40-44 years,137
9955,2015,Male,Brazil,V899,Deaths15,45-49 years,103
9956,2015,Male,Brazil,V899,Deaths16,50-54 years,101
9957,2015,Male,Brazil,W180,Deaths21,75-79 years,107
9958,2015,Male,Brazil,W180,Deaths22,80-84 years,112
9959,2015,Male,Brazil,W180,Deaths23,85-89 years,130
9960,2015,Female,Brazil,W180,Deaths22,80-84 years,156
9961,2015,Female,Brazil,W180,Deaths23,85-89 years,216
9962,2015,Female,Brazil,W180,Deaths24,90-94 years,138
9963,2015,Male,Brazil,W189,Deaths17,55-59 years,120
9964,2015,Male,Brazil,W189,Deaths18,60-64 years,115
9965,2015,Male,Brazil,W189,Deaths19,65-69 years,143
9966,2015,Male,Brazil,W189,Deaths20,70-74 years,157
9967,2015,Male,Brazil,W189,Deaths21,75-79 years,236
9968,2015,Male,Brazil,W189,Deaths22,80-84 years,229
9969,2015,Male,Brazil,W189,Deaths23,85-89 years,221
9970,2015,Male,Brazil,W189,Deaths24,90-94 years,140
9971,2015,Female,Brazil,W189,Deaths20,70-74 years,135
9972,2015,Female,Brazil,W189,Deaths21,75-79 years,234
9973,2015,Female,Brazil,W189,Deaths22,80-84 years,348
9974,2015,Female,Brazil,W189,Deaths23,85-89 years,439
9975,2015,Female,Brazil,W189,Deaths24,90-94 years,283
9976,2015,Female,Brazil,W189,Deaths25,95 years and above,131
9977,2015,Male,Brazil,W199,Deaths16,50-54 years,116
9978,2015,Male,Brazil,W199,Deaths17,55-59 years,103
9979,2015,Male,Brazil,W199,Deaths19,65-69 years,100
9980,2015,Male,Brazil,W199,Deaths20,70-74 years,120
9981,2015,Male,Brazil,W199,Deaths21,75-79 years,141
9982,2015,Male,Brazil,W199,Deaths22,80-84 years,158
9983,2015,Male,Brazil,W199,Deaths23,85-89 years,184
9984,2015,Male,Brazil,W199,Deaths24,90-94 years,106
9985,2015,Female,Brazil,W199,Deaths21,75-79 years,155
9986,2015,Female,Brazil,W199,Deaths22,80-84 years,247
9987,2015,Female,Brazil,W199,Deaths23,85-89 years,295
9988,2015,Female,Brazil,W199,Deaths24,90-94 years,201
9989,2015,Male,Brazil,W698,Deaths8,10-14 years,124
9990,2015,Male,Brazil,W698,Deaths9,15-19 years,283
9991,2015,Male,Brazil,W698,Deaths10,20-24 years,210
9992,2015,Male,Brazil,W698,Deaths11,25-29 years,201
9993,2015,Male,Brazil,W698,Deaths12,30-34 years,167
9994,2015,Male,Brazil,W698,Deaths13,35-39 years,144
9995,2015,Male,Brazil,W698,Deaths14,40-44 years,148
9996,2015,Male,Brazil,W698,Deaths15,45-49 years,157
9997,2015,Male,Brazil,W698,Deaths16,50-54 years,123
9998,2015,Male,Brazil,W749,Deaths9,15-19 years,101
9999,2015,Female,Brazil,W849,Deaths22,80-84 years,112
10000,2015,Female,Brazil,W849,Deaths23,85-89 years,154
10001,2015,Female,Brazil,W849,Deaths24,90-94 years,115
10002,2015,Male,Brazil,X599,Deaths10,20-24 years,137
10003,2015,Male,Brazil,X599,Deaths11,25-29 years,123
10004,2015,Male,Brazil,X599,Deaths12,30-34 years,146
10005,2015,Male,Brazil,X599,Deaths13,35-39 years,145
10006,2015,Male,Brazil,X599,Deaths14,40-44 years,111
10007,2015,Male,Brazil,X599,Deaths15,45-49 years,136
10008,2015,Male,Brazil,X599,Deaths16,50-54 years,116
10009,2015,Male,Brazil,X700,Deaths9,15-19 years,261
10010,2015,Male,Brazil,X700,Deaths10,20-24 years,419
10011,2015,Male,Brazil,X700,Deaths11,25-29 years,468
10012,2015,Male,Brazil,X700,Deaths12,30-34 years,462
10013,2015,Male,Brazil,X700,Deaths13,35-39 years,438
10014,2015,Male,Brazil,X700,Deaths14,40-44 years,387
10015,2015,Male,Brazil,X700,Deaths15,45-49 years,390
10016,2015,Male,Brazil,X700,Deaths16,50-54 years,364
10017,2015,Male,Brazil,X700,Deaths17,55-59 years,308
10018,2015,Male,Brazil,X700,Deaths18,60-64 years,240
10019,2015,Male,Brazil,X700,Deaths19,65-69 years,176
10020,2015,Male,Brazil,X700,Deaths20,70-74 years,147
10021,2015,Male,Brazil,X700,Deaths21,75-79 years,110
10022,2015,Female,Brazil,X700,Deaths9,15-19 years,102
10023,2015,Female,Brazil,X700,Deaths13,35-39 years,101
10024,2015,Female,Brazil,X700,Deaths14,40-44 years,107
10025,2015,Male,Brazil,X709,Deaths10,20-24 years,123
10026,2015,Male,Brazil,X709,Deaths12,30-34 years,120
10027,2015,Male,Brazil,X709,Deaths13,35-39 years,106
10028,2015,Male,Brazil,X709,Deaths14,40-44 years,101
10029,2015,Male,Brazil,X934,Deaths9,15-19 years,309
10030,2015,Male,Brazil,X934,Deaths10,20-24 years,410
10031,2015,Male,Brazil,X934,Deaths11,25-29 years,284
10032,2015,Male,Brazil,X934,Deaths12,30-34 years,248
10033,2015,Male,Brazil,X934,Deaths13,35-39 years,165
10034,2015,Male,Brazil,X939,Deaths9,15-19 years,112
10035,2015,Male,Brazil,X939,Deaths10,20-24 years,167
10036,2015,Male,Brazil,X939,Deaths11,25-29 years,146
10037,2015,Male,Brazil,X939,Deaths12,30-34 years,115
10038,2015,Male,Brazil,X950,Deaths9,15-19 years,431
10039,2015,Male,Brazil,X950,Deaths10,20-24 years,626
10040,2015,Male,Brazil,X950,Deaths11,25-29 years,503
10041,2015,Male,Brazil,X950,Deaths12,30-34 years,422
10042,2015,Male,Brazil,X950,Deaths13,35-39 years,312
10043,2015,Male,Brazil,X950,Deaths14,40-44 years,204
10044,2015,Male,Brazil,X950,Deaths15,45-49 years,163
10045,2015,Male,Brazil,X950,Deaths16,50-54 years,166
10046,2015,Male,Brazil,X954,Deaths8,10-14 years,211
10047,2015,Male,Brazil,X954,Deaths9,15-19 years,4203
10048,2015,Male,Brazil,X954,Deaths10,20-24 years,4813
10049,2015,Male,Brazil,X954,Deaths11,25-29 years,3517
10050,2015,Male,Brazil,X954,Deaths12,30-34 years,2510
10051,2015,Male,Brazil,X954,Deaths13,35-39 years,1695
10052,2015,Male,Brazil,X954,Deaths14,40-44 years,1031
10053,2015,Male,Brazil,X954,Deaths15,45-49 years,661
10054,2015,Male,Brazil,X954,Deaths16,50-54 years,417
10055,2015,Male,Brazil,X954,Deaths17,55-59 years,247
10056,2015,Male,Brazil,X954,Deaths18,60-64 years,139
10057,2015,Male,Brazil,X954,Deaths26,Unspecified,183
10058,2015,Female,Brazil,X954,Deaths9,15-19 years,162
10059,2015,Female,Brazil,X954,Deaths10,20-24 years,167
10060,2015,Female,Brazil,X954,Deaths11,25-29 years,147
10061,2015,Female,Brazil,X954,Deaths12,30-34 years,114
10062,2015,Male,Brazil,X955,Deaths9,15-19 years,121
10063,2015,Male,Brazil,X955,Deaths10,20-24 years,180
10064,2015,Male,Brazil,X955,Deaths11,25-29 years,153
10065,2015,Male,Brazil,X955,Deaths12,30-34 years,116
10066,2015,Male,Brazil,X958,Deaths9,15-19 years,361
10067,2015,Male,Brazil,X958,Deaths10,20-24 years,423
10068,2015,Male,Brazil,X958,Deaths11,25-29 years,340
10069,2015,Male,Brazil,X958,Deaths12,30-34 years,244
10070,2015,Male,Brazil,X958,Deaths13,35-39 years,176
10071,2015,Male,Brazil,X958,Deaths14,40-44 years,128
10072,2015,Male,Brazil,X959,Deaths9,15-19 years,1886
10073,2015,Male,Brazil,X959,Deaths10,20-24 years,2147
10074,2015,Male,Brazil,X959,Deaths11,25-29 years,1509
10075,2015,Male,Brazil,X959,Deaths12,30-34 years,1177
10076,2015,Male,Brazil,X959,Deaths13,35-39 years,791
10077,2015,Male,Brazil,X959,Deaths14,40-44 years,572
10078,2015,Male,Brazil,X959,Deaths15,45-49 years,387
10079,2015,Male,Brazil,X959,Deaths16,50-54 years,242
10080,2015,Male,Brazil,X959,Deaths17,55-59 years,133
10081,2015,Male,Brazil,X959,Deaths26,Unspecified,116
10082,2015,Male,Brazil,X990,Deaths11,25-29 years,124
10083,2015,Male,Brazil,X990,Deaths12,30-34 years,158
10084,2015,Male,Brazil,X990,Deaths13,35-39 years,128
10085,2015,Male,Brazil,X990,Deaths14,40-44 years,140
10086,2015,Male,Brazil,X990,Deaths15,45-49 years,108
10087,2015,Male,Brazil,X994,Deaths9,15-19 years,339
10088,2015,Male,Brazil,X994,Deaths10,20-24 years,479
10089,2015,Male,Brazil,X994,Deaths11,25-29 years,478
10090,2015,Male,Brazil,X994,Deaths12,30-34 years,457
10091,2015,Male,Brazil,X994,Deaths13,35-39 years,367
10092,2015,Male,Brazil,X994,Deaths14,40-44 years,264
10093,2015,Male,Brazil,X994,Deaths15,45-49 years,160
10094,2015,Male,Brazil,X994,Deaths16,50-54 years,139
10095,2015,Male,Brazil,X999,Deaths9,15-19 years,263
10096,2015,Male,Brazil,X999,Deaths10,20-24 years,393
10097,2015,Male,Brazil,X999,Deaths11,25-29 years,384
10098,2015,Male,Brazil,X999,Deaths12,30-34 years,370
10099,2015,Male,Brazil,X999,Deaths13,35-39 years,284
10100,2015,Male,Brazil,X999,Deaths14,40-44 years,225
10101,2015,Male,Brazil,X999,Deaths15,45-49 years,173
10102,2015,Male,Brazil,X999,Deaths16,50-54 years,130
10103,2015,Male,Brazil,Y004,Deaths10,20-24 years,120
10104,2015,Male,Brazil,Y004,Deaths11,25-29 years,115
10105,2015,Male,Brazil,Y004,Deaths12,30-34 years,128
10106,2015,Male,Brazil,Y004,Deaths13,35-39 years,108
10107,2015,Male,Brazil,Y009,Deaths11,25-29 years,107
10108,2015,Male,Brazil,Y009,Deaths12,30-34 years,100
10109,2015,Male,Brazil,Y009,Deaths13,35-39 years,110
10110,2015,Male,Brazil,Y099,Deaths9,15-19 years,153
10111,2015,Male,Brazil,Y099,Deaths10,20-24 years,166
10112,2015,Male,Brazil,Y099,Deaths11,25-29 years,105
10113,2015,Male,Brazil,Y349,Deaths9,15-19 years,113
10114,2015,Male,Brazil,Y349,Deaths10,20-24 years,176
10115,2015,Male,Brazil,Y349,Deaths11,25-29 years,141
10116,2015,Male,Brazil,Y349,Deaths12,30-34 years,176
10117,2015,Male,Brazil,Y349,Deaths13,35-39 years,181
10118,2015,Male,Brazil,Y349,Deaths14,40-44 years,171
10119,2015,Male,Brazil,Y349,Deaths15,45-49 years,195
10120,2015,Male,Brazil,Y349,Deaths16,50-54 years,200
10121,2015,Male,Brazil,Y349,Deaths17,55-59 years,192
10122,2015,Male,Brazil,Y349,Deaths18,60-64 years,160
10123,2015,Male,Brazil,Y349,Deaths19,65-69 years,123
10124,2015,Male,Brazil,Y349,Deaths20,70-74 years,129
10125,2015,Male,Brazil,Y349,Deaths21,75-79 years,129
10126,2015,Male,Brazil,Y349,Deaths22,80-84 years,147
10127,2015,Male,Brazil,Y349,Deaths23,85-89 years,147
10128,2015,Female,Brazil,Y349,Deaths21,75-79 years,144
10129,2015,Female,Brazil,Y349,Deaths22,80-84 years,191
10130,2015,Female,Brazil,Y349,Deaths23,85-89 years,250
10131,2015,Female,Brazil,Y349,Deaths24,90-94 years,192
10132,2015,Male,Brazil,Y350,Deaths9,15-19 years,293
10133,2015,Male,Brazil,Y350,Deaths10,20-24 years,262
10134,2015,Male,Brazil,Y350,Deaths11,25-29 years,124
10135,2016,Male,Brazil,V093,Deaths11,25-29 years,115
10136,2016,Male,Brazil,V093,Deaths12,30-34 years,122
10137,2016,Male,Brazil,V093,Deaths13,35-39 years,144
10138,2016,Male,Brazil,V093,Deaths14,40-44 years,138
10139,2016,Male,Brazil,V093,Deaths15,45-49 years,138
10140,2016,Male,Brazil,V093,Deaths16,50-54 years,164
10141,2016,Male,Brazil,V093,Deaths17,55-59 years,149
10142,2016,Male,Brazil,V093,Deaths18,60-64 years,153
10143,2016,Male,Brazil,V093,Deaths20,70-74 years,115
10144,2016,Male,Brazil,V224,Deaths10,20-24 years,102
10145,2016,Male,Brazil,V234,Deaths9,15-19 years,148
10146,2016,Male,Brazil,V234,Deaths10,20-24 years,278
10147,2016,Male,Brazil,V234,Deaths11,25-29 years,235
10148,2016,Male,Brazil,V234,Deaths12,30-34 years,225
10149,2016,Male,Brazil,V234,Deaths13,35-39 years,174
10150,2016,Male,Brazil,V234,Deaths14,40-44 years,127
10151,2016,Male,Brazil,V234,Deaths15,45-49 years,129
10152,2016,Male,Brazil,V234,Deaths16,50-54 years,117
10153,2016,Male,Brazil,V244,Deaths9,15-19 years,102
10154,2016,Male,Brazil,V244,Deaths10,20-24 years,166
10155,2016,Male,Brazil,V244,Deaths11,25-29 years,144
10156,2016,Male,Brazil,V244,Deaths12,30-34 years,122
10157,2016,Male,Brazil,V244,Deaths13,35-39 years,122
10158,2016,Male,Brazil,V274,Deaths9,15-19 years,100
10159,2016,Male,Brazil,V274,Deaths10,20-24 years,178
10160,2016,Male,Brazil,V274,Deaths11,25-29 years,132
10161,2016,Male,Brazil,V284,Deaths9,15-19 years,102
10162,2016,Male,Brazil,V284,Deaths10,20-24 years,193
10163,2016,Male,Brazil,V284,Deaths11,25-29 years,152
10164,2016,Male,Brazil,V284,Deaths12,30-34 years,149
10165,2016,Male,Brazil,V284,Deaths13,35-39 years,111
10166,2016,Male,Brazil,V299,Deaths9,15-19 years,331
10167,2016,Male,Brazil,V299,Deaths10,20-24 years,570
10168,2016,Male,Brazil,V299,Deaths11,25-29 years,457
10169,2016,Male,Brazil,V299,Deaths12,30-34 years,414
10170,2016,Male,Brazil,V299,Deaths13,35-39 years,348
10171,2016,Male,Brazil,V299,Deaths14,40-44 years,280
10172,2016,Male,Brazil,V299,Deaths15,45-49 years,211
10173,2016,Male,Brazil,V299,Deaths16,50-54 years,170
10174,2016,Male,Brazil,V299,Deaths17,55-59 years,149
10175,2016,Male,Brazil,V499,Deaths9,15-19 years,159
10176,2016,Male,Brazil,V499,Deaths10,20-24 years,298
10177,2016,Male,Brazil,V499,Deaths11,25-29 years,293
10178,2016,Male,Brazil,V499,Deaths12,30-34 years,255
10179,2016,Male,Brazil,V499,Deaths13,35-39 years,265
10180,2016,Male,Brazil,V499,Deaths14,40-44 years,215
10181,2016,Male,Brazil,V499,Deaths15,45-49 years,190
10182,2016,Male,Brazil,V499,Deaths16,50-54 years,204
10183,2016,Male,Brazil,V499,Deaths17,55-59 years,148
10184,2016,Male,Brazil,V499,Deaths18,60-64 years,131
10185,2016,Male,Brazil,V892,Deaths9,15-19 years,357
10186,2016,Male,Brazil,V892,Deaths10,20-24 years,552
10187,2016,Male,Brazil,V892,Deaths11,25-29 years,552
10188,2016,Male,Brazil,V892,Deaths12,30-34 years,498
10189,2016,Male,Brazil,V892,Deaths13,35-39 years,447
10190,2016,Male,Brazil,V892,Deaths14,40-44 years,389
10191,2016,Male,Brazil,V892,Deaths15,45-49 years,369
10192,2016,Male,Brazil,V892,Deaths16,50-54 years,312
10193,2016,Male,Brazil,V892,Deaths17,55-59 years,275
10194,2016,Male,Brazil,V892,Deaths18,60-64 years,192
10195,2016,Male,Brazil,V892,Deaths19,65-69 years,141
10196,2016,Male,Brazil,V892,Deaths20,70-74 years,118
10197,2016,Male,Brazil,V899,Deaths10,20-24 years,156
10198,2016,Male,Brazil,V899,Deaths11,25-29 years,194
10199,2016,Male,Brazil,V899,Deaths12,30-34 years,143
10200,2016,Male,Brazil,V899,Deaths13,35-39 years,139
10201,2016,Male,Brazil,V899,Deaths14,40-44 years,116
10202,2016,Male,Brazil,V899,Deaths15,45-49 years,115
10203,2016,Female,Brazil,W010,Deaths22,80-84 years,120
10204,2016,Female,Brazil,W010,Deaths23,85-89 years,112
10205,2016,Male,Brazil,W180,Deaths21,75-79 years,123
10206,2016,Male,Brazil,W180,Deaths22,80-84 years,142
10207,2016,Male,Brazil,W180,Deaths23,85-89 years,146
10208,2016,Male,Brazil,W180,Deaths24,90-94 years,105
10209,2016,Female,Brazil,W180,Deaths21,75-79 years,151
10210,2016,Female,Brazil,W180,Deaths22,80-84 years,214
10211,2016,Female,Brazil,W180,Deaths23,85-89 years,268
10212,2016,Female,Brazil,W180,Deaths24,90-94 years,160
10213,2016,Male,Brazil,W189,Deaths16,50-54 years,104
10214,2016,Male,Brazil,W189,Deaths17,55-59 years,129
10215,2016,Male,Brazil,W189,Deaths18,60-64 years,141
10216,2016,Male,Brazil,W189,Deaths19,65-69 years,154
10217,2016,Male,Brazil,W189,Deaths20,70-74 years,162
10218,2016,Male,Brazil,W189,Deaths21,75-79 years,258
10219,2016,Male,Brazil,W189,Deaths22,80-84 years,264
10220,2016,Male,Brazil,W189,Deaths23,85-89 years,246
10221,2016,Male,Brazil,W189,Deaths24,90-94 years,161
10222,2016,Female,Brazil,W189,Deaths20,70-74 years,122
10223,2016,Female,Brazil,W189,Deaths21,75-79 years,224
10224,2016,Female,Brazil,W189,Deaths22,80-84 years,332
10225,2016,Female,Brazil,W189,Deaths23,85-89 years,426
10226,2016,Female,Brazil,W189,Deaths24,90-94 years,280
10227,2016,Female,Brazil,W189,Deaths25,95 years and above,146
10228,2016,Male,Brazil,W199,Deaths17,55-59 years,107
10229,2016,Male,Brazil,W199,Deaths18,60-64 years,127
10230,2016,Male,Brazil,W199,Deaths19,65-69 years,108
10231,2016,Male,Brazil,W199,Deaths20,70-74 years,132
10232,2016,Male,Brazil,W199,Deaths21,75-79 years,147
10233,2016,Male,Brazil,W199,Deaths22,80-84 years,153
10234,2016,Male,Brazil,W199,Deaths23,85-89 years,187
10235,2016,Male,Brazil,W199,Deaths24,90-94 years,102
10236,2016,Female,Brazil,W199,Deaths21,75-79 years,160
10237,2016,Female,Brazil,W199,Deaths22,80-84 years,264
10238,2016,Female,Brazil,W199,Deaths23,85-89 years,276
10239,2016,Female,Brazil,W199,Deaths24,90-94 years,216
10240,2016,Female,Brazil,W199,Deaths25,95 years and above,114
10241,2016,Male,Brazil,W698,Deaths9,15-19 years,246
10242,2016,Male,Brazil,W698,Deaths10,20-24 years,198
10243,2016,Male,Brazil,W698,Deaths11,25-29 years,140
10244,2016,Male,Brazil,W698,Deaths12,30-34 years,164
10245,2016,Male,Brazil,W698,Deaths13,35-39 years,155
10246,2016,Male,Brazil,W698,Deaths14,40-44 years,155
10247,2016,Male,Brazil,W698,Deaths15,45-49 years,130
10248,2016,Male,Brazil,W698,Deaths16,50-54 years,124
10249,2016,Male,Brazil,W749,Deaths9,15-19 years,103
10250,2016,Female,Brazil,W849,Deaths22,80-84 years,109
10251,2016,Female,Brazil,W849,Deaths23,85-89 years,143
10252,2016,Female,Brazil,W849,Deaths24,90-94 years,134
10253,2016,Male,Brazil,X599,Deaths10,20-24 years,112
10254,2016,Male,Brazil,X599,Deaths11,25-29 years,104
10255,2016,Male,Brazil,X599,Deaths12,30-34 years,105
10256,2016,Male,Brazil,X599,Deaths14,40-44 years,106
10257,2016,Male,Brazil,X599,Deaths16,50-54 years,114
10258,2016,Male,Brazil,X599,Deaths17,55-59 years,122
10259,2016,Male,Brazil,X700,Deaths9,15-19 years,296
10260,2016,Male,Brazil,X700,Deaths10,20-24 years,438
10261,2016,Male,Brazil,X700,Deaths11,25-29 years,475
10262,2016,Male,Brazil,X700,Deaths12,30-34 years,480
10263,2016,Male,Brazil,X700,Deaths13,35-39 years,448
10264,2016,Male,Brazil,X700,Deaths14,40-44 years,376
10265,2016,Male,Brazil,X700,Deaths15,45-49 years,394
10266,2016,Male,Brazil,X700,Deaths16,50-54 years,396
10267,2016,Male,Brazil,X700,Deaths17,55-59 years,302
10268,2016,Male,Brazil,X700,Deaths18,60-64 years,235
10269,2016,Male,Brazil,X700,Deaths19,65-69 years,218
10270,2016,Male,Brazil,X700,Deaths20,70-74 years,150
10271,2016,Male,Brazil,X700,Deaths21,75-79 years,107
10272,2016,Female,Brazil,X700,Deaths12,30-34 years,107
10273,2016,Female,Brazil,X700,Deaths13,35-39 years,117
10274,2016,Female,Brazil,X700,Deaths16,50-54 years,104
10275,2016,Male,Brazil,X709,Deaths11,25-29 years,105
10276,2016,Male,Brazil,X709,Deaths12,30-34 years,100
10277,2016,Male,Brazil,X709,Deaths13,35-39 years,113
10278,2016,Male,Brazil,X934,Deaths9,15-19 years,315
10279,2016,Male,Brazil,X934,Deaths10,20-24 years,391
10280,2016,Male,Brazil,X934,Deaths11,25-29 years,338
10281,2016,Male,Brazil,X934,Deaths12,30-34 years,222
10282,2016,Male,Brazil,X934,Deaths13,35-39 years,196
10283,2016,Male,Brazil,X934,Deaths14,40-44 years,117
10284,2016,Male,Brazil,X939,Deaths9,15-19 years,139
10285,2016,Male,Brazil,X939,Deaths10,20-24 years,155
10286,2016,Male,Brazil,X939,Deaths11,25-29 years,152
10287,2016,Male,Brazil,X939,Deaths12,30-34 years,136
10288,2016,Male,Brazil,X950,Deaths9,15-19 years,497
10289,2016,Male,Brazil,X950,Deaths10,20-24 years,674
10290,2016,Male,Brazil,X950,Deaths11,25-29 years,533
10291,2016,Male,Brazil,X950,Deaths12,30-34 years,437
10292,2016,Male,Brazil,X950,Deaths13,35-39 years,345
10293,2016,Male,Brazil,X950,Deaths14,40-44 years,269
10294,2016,Male,Brazil,X950,Deaths15,45-49 years,185
10295,2016,Male,Brazil,X950,Deaths16,50-54 years,150
10296,2016,Male,Brazil,X950,Deaths17,55-59 years,112
10297,2016,Male,Brazil,X952,Deaths9,15-19 years,119
10298,2016,Male,Brazil,X952,Deaths10,20-24 years,126
10299,2016,Male,Brazil,X954,Deaths8,10-14 years,205
10300,2016,Male,Brazil,X954,Deaths9,15-19 years,4302
10301,2016,Male,Brazil,X954,Deaths10,20-24 years,5158
10302,2016,Male,Brazil,X954,Deaths11,25-29 years,3565
10303,2016,Male,Brazil,X954,Deaths12,30-34 years,2739
10304,2016,Male,Brazil,X954,Deaths13,35-39 years,1840
10305,2016,Male,Brazil,X954,Deaths14,40-44 years,1069
10306,2016,Male,Brazil,X954,Deaths15,45-49 years,669
10307,2016,Male,Brazil,X954,Deaths16,50-54 years,453
10308,2016,Male,Brazil,X954,Deaths17,55-59 years,275
10309,2016,Male,Brazil,X954,Deaths18,60-64 years,164
10310,2016,Male,Brazil,X954,Deaths26,Unspecified,173
10311,2016,Female,Brazil,X954,Deaths9,15-19 years,164
10312,2016,Female,Brazil,X954,Deaths10,20-24 years,174
10313,2016,Female,Brazil,X954,Deaths11,25-29 years,141
10314,2016,Female,Brazil,X954,Deaths12,30-34 years,120
10315,2016,Male,Brazil,X955,Deaths9,15-19 years,139
10316,2016,Male,Brazil,X955,Deaths10,20-24 years,188
10317,2016,Male,Brazil,X955,Deaths11,25-29 years,161
10318,2016,Male,Brazil,X955,Deaths12,30-34 years,133
10319,2016,Male,Brazil,X955,Deaths13,35-39 years,104
10320,2016,Male,Brazil,X958,Deaths9,15-19 years,435
10321,2016,Male,Brazil,X958,Deaths10,20-24 years,521
10322,2016,Male,Brazil,X958,Deaths11,25-29 years,383
10323,2016,Male,Brazil,X958,Deaths12,30-34 years,284
10324,2016,Male,Brazil,X958,Deaths13,35-39 years,185
10325,2016,Male,Brazil,X958,Deaths14,40-44 years,125
10326,2016,Male,Brazil,X959,Deaths9,15-19 years,2048
10327,2016,Male,Brazil,X959,Deaths10,20-24 years,2372
10328,2016,Male,Brazil,X959,Deaths11,25-29 years,1645
10329,2016,Male,Brazil,X959,Deaths12,30-34 years,1129
10330,2016,Male,Brazil,X959,Deaths13,35-39 years,822
10331,2016,Male,Brazil,X959,Deaths14,40-44 years,550
10332,2016,Male,Brazil,X959,Deaths15,45-49 years,390
10333,2016,Male,Brazil,X959,Deaths16,50-54 years,246
10334,2016,Male,Brazil,X959,Deaths17,55-59 years,163
10335,2016,Male,Brazil,X959,Deaths18,60-64 years,117
10336,2016,Male,Brazil,X959,Deaths26,Unspecified,128
10337,2016,Male,Brazil,X990,Deaths10,20-24 years,109
10338,2016,Male,Brazil,X990,Deaths11,25-29 years,141
10339,2016,Male,Brazil,X990,Deaths12,30-34 years,141
10340,2016,Male,Brazil,X990,Deaths13,35-39 years,147
10341,2016,Male,Brazil,X990,Deaths14,40-44 years,117
10342,2016,Male,Brazil,X990,Deaths15,45-49 years,111
10343,2016,Male,Brazil,X994,Deaths9,15-19 years,367
10344,2016,Male,Brazil,X994,Deaths10,20-24 years,528
10345,2016,Male,Brazil,X994,Deaths11,25-29 years,510
10346,2016,Male,Brazil,X994,Deaths12,30-34 years,493
10347,2016,Male,Brazil,X994,Deaths13,35-39 years,368
10348,2016,Male,Brazil,X994,Deaths14,40-44 years,264
10349,2016,Male,Brazil,X994,Deaths15,45-49 years,163
10350,2016,Male,Brazil,X994,Deaths16,50-54 years,123
10351,2016,Male,Brazil,X999,Deaths9,15-19 years,288
10352,2016,Male,Brazil,X999,Deaths10,20-24 years,397
10353,2016,Male,Brazil,X999,Deaths11,25-29 years,364
10354,2016,Male,Brazil,X999,Deaths12,30-34 years,364
10355,2016,Male,Brazil,X999,Deaths13,35-39 years,286
10356,2016,Male,Brazil,X999,Deaths14,40-44 years,230
